11,abdc,-11,1234
11,abdc,-9,2171
11,abdc,-7,5590
11,abdc,-5,8433
11,abdc,-3,12622
11,abdc,-1,14587
11,abdc,1,14587
11,abdc,3,12622
11,abdc,5,8433
11,abdc,7,5590
11,abdc,9,2171
11,abdc,11,1234
11,acbd,-11,1244
11,acbd,-9,2126
11,acbd,-7,5659
11,acbd,-5,8214
11,acbd,-3,12696
11,acbd,-1,14442
11,acbd,1,14442
11,acbd,3,12696
11,acbd,5,8214
11,acbd,7,5659
11,acbd,9,2126
11,acbd,11,1244
11,adcb,-11,736
11,adcb,-9,2441
11,adcb,-7,4377
11,adcb,-5,8771
11,adcb,-3,11351
11,adcb,-1,14122
11,adcb,1,14122
11,adcb,3,11351
11,adcb,5,8771
11,adcb,7,4377
11,adcb,9,2441
11,adcb,11,736
11,bacd,-11,1234
11,bacd,-9,2171
11,bacd,-7,5590
11,bacd,-5,8433
11,bacd,-3,12622
11,bacd,-1,14587
11,bacd,1,14587
11,bacd,3,12622
11,bacd,5,8433
11,bacd,7,5590
11,bacd,9,2171
11,bacd,11,1234
11,bcda,-11,527
11,bcda,-9,2202
11,bcda,-7,4293
11,bcda,-5,8095
11,bcda,-3,11256
11,bcda,-1,13575
11,bcda,1,13575
11,bcda,3,11256
11,bcda,5,8095
11,bcda,7,4293
11,bcda,9,2202
11,bcda,11,527
11,bdac,-11,658
11,bdac,-9,2266
11,bdac,-7,4502
11,bdac,-5,8341
11,bdac,-3,11419
11,bdac,-1,13859
11,bdac,1,13859
11,bdac,3,11419
11,bdac,5,8341
11,bdac,7,4502
11,bdac,9,2266
11,bdac,11,658
11,cadb,-11,658
11,cadb,-9,2266
11,cadb,-7,4502
11,cadb,-5,8341
11,cadb,-3,11419
11,cadb,-1,13859
11,cadb,1,13859
11,cadb,3,11419
11,cadb,5,8341
11,cadb,7,4502
11,cadb,9,2266
11,cadb,11,658
11,cbad,-11,736
11,cbad,-9,2441
11,cbad,-7,4377
11,cbad,-5,8771
11,cbad,-3,11351
11,cbad,-1,14122
11,cbad,1,14122
11,cbad,3,11351
11,cbad,5,8771
11,cbad,7,4377
11,cbad,9,2441
11,cbad,11,736
11,cdba,-11,262
11,cdba,-9,1716
11,cdba,-7,4278
11,cdba,-5,7153
11,cdba,-3,10890
11,cdba,-1,12796
11,cdba,1,12796
11,cdba,3,10890
11,cdba,5,7153
11,cdba,7,4278
11,cdba,9,1716
11,cdba,11,262
11,dabc,-11,527
11,dabc,-9,2202
11,dabc,-7,4293
11,dabc,-5,8095
11,dabc,-3,11256
11,dabc,-1,13575
11,dabc,1,13575
11,dabc,3,11256
11,dabc,5,8095
11,dabc,7,4293
11,dabc,9,2202
11,dabc,11,527
11,dbca,-11,254
11,dbca,-9,1703
11,dbca,-7,4191
11,dbca,-5,7232
11,dbca,-3,10804
11,dbca,-1,12841
11,dbca,1,12841
11,dbca,3,10804
11,dbca,5,7232
11,dbca,7,4191
11,dbca,9,1703
11,dbca,11,254
11,dcab,-11,262
11,dcab,-9,1716
11,dcab,-7,4278
11,dcab,-5,7153
11,dcab,-3,10890
11,dcab,-1,12796
11,dcab,1,12796
11,dcab,3,10890
11,dcab,5,7153
11,dcab,7,4278
11,dcab,9,1716
11,dcab,11,262
