7,abdc,-7,74
7,abdc,-5,93
7,abdc,-3,194
7,abdc,-1,223
7,abdc,1,223
7,abdc,3,194
7,abdc,5,93
7,abdc,7,74
7,acbd,-7,77
7,acbd,-5,86
7,acbd,-3,199
7,acbd,-1,215
7,acbd,1,215
7,acbd,3,199
7,acbd,5,86
7,acbd,7,77
7,adcb,-7,35
7,adcb,-5,112
7,adcb,-3,136
7,adcb,-1,209
7,adcb,1,209
7,adcb,3,136
7,adcb,5,112
7,adcb,7,35
7,bacd,-7,74
7,bacd,-5,93
7,bacd,-3,194
7,bacd,-1,223
7,bacd,1,223
7,bacd,3,194
7,bacd,5,93
7,bacd,7,74
7,bcda,-7,24
7,bcda,-5,89
7,bcda,-3,134
7,bcda,-1,185
7,bcda,1,185
7,bcda,3,134
7,bcda,5,89
7,bcda,7,24
7,bdac,-7,31
7,bdac,-5,99
7,bdac,-3,143
7,bdac,-1,199
7,bdac,1,199
7,bdac,3,143
7,bdac,5,99
7,bdac,7,31
7,cadb,-7,31
7,cadb,-5,99
7,cadb,-3,143
7,cadb,-1,199
7,cadb,1,199
7,cadb,3,143
7,cadb,5,99
7,cadb,7,31
7,cbad,-7,35
7,cbad,-5,112
7,cbad,-3,136
7,cbad,-1,209
7,cbad,1,209
7,cbad,3,136
7,cbad,5,112
7,cbad,7,35
7,cdba,-7,8
7,cdba,-5,53
7,cdba,-3,124
7,cdba,-1,155
7,cdba,1,155
7,cdba,3,124
7,cdba,5,53
7,cdba,7,8
7,dabc,-7,24
7,dabc,-5,89
7,dabc,-3,134
7,dabc,-1,185
7,dabc,1,185
7,dabc,3,134
7,dabc,5,89
7,dabc,7,24
7,dbca,-7,8
7,dbca,-5,53
7,dbca,-3,121
7,dbca,-1,150
7,dbca,1,150
7,dbca,3,121
7,dbca,5,53
7,dbca,7,8
7,dcab,-7,8
7,dcab,-5,53
7,dcab,-3,124
7,dcab,-1,155
7,dcab,1,155
7,dcab,3,124
7,dcab,5,53
7,dcab,7,8
