6,abcd,-6,47
6,abcd,-4,30
6,abcd,-2,106
6,abcd,0,60
6,abcd,2,106
6,abcd,4,30
6,abcd,6,47
6,acdb,-6,23
6,acdb,-4,49
6,acdb,-2,58
6,acdb,0,84
6,acdb,2,58
6,acdb,4,49
6,acdb,6,23
6,adbc,-6,23
6,adbc,-4,49
6,adbc,-2,58
6,adbc,0,84
6,adbc,2,58
6,adbc,4,49
6,adbc,6,23
6,badc,-6,28
6,badc,-4,48
6,badc,-2,67
6,badc,0,94
6,badc,2,67
6,badc,4,48
6,badc,6,28
6,bcad,-6,23
6,bcad,-4,49
6,bcad,-2,58
6,bcad,0,84
6,bcad,2,58
6,bcad,4,49
6,bcad,6,23
6,bdca,-6,7
6,bdca,-4,34
6,bdca,-2,54
6,bdca,0,54
6,bdca,2,54
6,bdca,4,34
6,bdca,6,7
6,cabd,-6,23
6,cabd,-4,49
6,cabd,-2,58
6,cabd,0,84
6,cabd,2,58
6,cabd,4,49
6,cabd,6,23
6,cbda,-6,7
6,cbda,-4,34
6,cbda,-2,54
6,cbda,0,54
6,cbda,2,54
6,cbda,4,34
6,cbda,6,7
6,cdab,-6,6
6,cdab,-4,28
6,cdab,-2,52
6,cdab,0,60
6,cdab,2,52
6,cdab,4,28
6,cdab,6,6
6,dacb,-6,7
6,dacb,-4,34
6,dacb,-2,54
6,dacb,0,54
6,dacb,2,54
6,dacb,4,34
6,dacb,6,7
6,dbac,-6,7
6,dbac,-4,34
6,dbac,-2,54
6,dbac,0,54
6,dbac,2,54
6,dbac,4,34
6,dbac,6,7
6,dcba,-6,1
6,dcba,-4,11
6,dcba,-2,37
6,dcba,0,54
6,dcba,2,37
6,dcba,4,11
6,dcba,6,1
