14,abcd,-14,11537
14,abcd,-12,21100
14,abcd,-10,67887
14,abcd,-8,106594
14,abcd,-6,205314
14,abcd,-4,257924
14,abcd,-2,351907
14,abcd,0,343124
14,abcd,2,351907
14,abcd,4,257924
14,abcd,6,205314
14,abcd,8,106594
14,abcd,10,67887
14,abcd,12,21100
14,abcd,14,11537
14,acdb,-14,7933
14,acdb,-12,23745
14,acdb,-10,56062
14,acdb,-8,115089
14,acdb,-6,182501
14,acdb,-4,271278
14,acdb,-2,322105
14,acdb,0,358410
14,acdb,2,322105
14,acdb,4,271278
14,acdb,6,182501
14,acdb,8,115089
14,acdb,10,56062
14,acdb,12,23745
14,acdb,14,7933
14,adbc,-14,7933
14,adbc,-12,23745
14,adbc,-10,56062
14,adbc,-8,115089
14,adbc,-6,182501
14,adbc,-4,271278
14,adbc,-2,322105
14,adbc,0,358410
14,adbc,2,322105
14,adbc,4,271278
14,adbc,6,182501
14,adbc,8,115089
14,adbc,10,56062
14,adbc,12,23745
14,adbc,14,7933
14,badc,-14,9162
14,badc,-12,22782
14,badc,-10,60471
14,badc,-8,112904
14,badc,-6,189544
14,badc,-4,270436
14,badc,-2,328713
14,badc,0,359470
14,badc,2,328713
14,badc,4,270436
14,badc,6,189544
14,badc,8,112904
14,badc,10,60471
14,badc,12,22782
14,badc,14,9162
14,bcad,-14,7933
14,bcad,-12,23745
14,bcad,-10,56062
14,bcad,-8,115089
14,bcad,-6,182501
14,bcad,-4,271278
14,bcad,-2,322105
14,bcad,0,358410
14,bcad,2,322105
14,bcad,4,271278
14,bcad,6,182501
14,bcad,8,115089
14,bcad,10,56062
14,bcad,12,23745
14,bcad,14,7933
14,bdca,-14,4335
14,bdca,-12,21970
14,bdca,-10,51096
14,bdca,-8,107806
14,bdca,-6,178459
14,bdca,-4,255707
14,bdca,-2,321765
14,bdca,0,338350
14,bdca,2,321765
14,bdca,4,255707
14,bdca,6,178459
14,bdca,8,107806
14,bdca,10,51096
14,bdca,12,21970
14,bdca,14,4335
14,cabd,-14,7933
14,cabd,-12,23745
14,cabd,-10,56062
14,cabd,-8,115089
14,cabd,-6,182501
14,cabd,-4,271278
14,cabd,-2,322105
14,cabd,0,358410
14,cabd,2,322105
14,cabd,4,271278
14,cabd,6,182501
14,cabd,8,115089
14,cabd,10,56062
14,cabd,12,23745
14,cabd,14,7933
14,cbda,-14,4335
14,cbda,-12,21970
14,cbda,-10,51096
14,cbda,-8,107806
14,cbda,-6,178459
14,cbda,-4,255707
14,cbda,-2,321765
14,cbda,0,338350
14,cbda,2,321765
14,cbda,4,255707
14,cbda,6,178459
14,cbda,8,107806
14,cbda,10,51096
14,cbda,12,21970
14,cbda,14,4335
14,cdab,-14,3844
14,cdab,-12,20685
14,cdab,-10,52172
14,cdab,-8,103572
14,cdab,-6,179158
14,cdab,-4,251850
14,cdab,-2,318560
14,cdab,0,336352
14,cdab,2,318560
14,cdab,4,251850
14,cdab,6,179158
14,cdab,8,103572
14,cdab,10,52172
14,cdab,12,20685
14,cdab,14,3844
14,dacb,-14,4335
14,dacb,-12,21970
14,dacb,-10,51096
14,dacb,-8,107806
14,dacb,-6,178459
14,dacb,-4,255707
14,dacb,-2,321765
14,dacb,0,338350
14,dacb,2,321765
14,dacb,4,255707
14,dacb,6,178459
14,dacb,8,107806
14,dacb,10,51096
14,dacb,12,21970
14,dacb,14,4335
14,dbac,-14,4335
14,dbac,-12,21970
14,dbac,-10,51096
14,dbac,-8,107806
14,dbac,-6,178459
14,dbac,-4,255707
14,dbac,-2,321765
14,dbac,0,338350
14,dbac,2,321765
14,dbac,4,255707
14,dbac,6,178459
14,dbac,8,107806
14,dbac,10,51096
14,dbac,12,21970
14,dbac,14,4335
14,dcba,-14,2323
14,dcba,-12,17977
14,dcba,-10,51256
14,dcba,-8,97953
14,dcba,-6,174925
14,dcba,-4,250136
14,dcba,-2,306778
14,dcba,0,338764
14,dcba,2,306778
14,dcba,4,250136
14,dcba,6,174925
14,dcba,8,97953
14,dcba,10,51256
14,dcba,12,17977
14,dcba,14,2323
