16,abcd,-16,46887
16,abcd,-14,100556
16,abcd,-12,329489
16,abcd,-10,581614
16,abcd,-8,1172870
16,abcd,-6,1662542
16,abcd,-4,2441882
16,abcd,-2,2757956
16,abcd,0,3109766
16,abcd,2,2757956
16,abcd,4,2441882
16,abcd,6,1662542
16,abcd,8,1172870
16,abcd,10,581614
16,abcd,12,329489
16,abcd,14,100556
16,abcd,16,46887
16,acdb,-16,33831
16,acdb,-14,109702
16,acdb,-12,283034
16,acdb,-10,616069
16,acdb,-8,1072481
16,acdb,-6,1724506
16,acdb,-4,2296829
16,acdb,-2,2836428
16,acdb,0,2947684
16,acdb,2,2836428
16,acdb,4,2296829
16,acdb,6,1724506
16,acdb,8,1072481
16,acdb,10,616069
16,acdb,12,283034
16,acdb,14,109702
16,acdb,16,33831
16,adbc,-16,33831
16,adbc,-14,109702
16,adbc,-12,283034
16,adbc,-10,616069
16,adbc,-8,1072481
16,adbc,-6,1724506
16,adbc,-4,2296829
16,adbc,-2,2836428
16,adbc,0,2947684
16,adbc,2,2836428
16,adbc,4,2296829
16,adbc,6,1724506
16,adbc,8,1072481
16,adbc,10,616069
16,adbc,12,283034
16,adbc,14,109702
16,adbc,16,33831
16,badc,-16,38442
16,badc,-14,105865
16,badc,-12,301528
16,badc,-10,604201
16,badc,-8,1108578
16,badc,-6,1712768
16,badc,-4,2336952
16,badc,-2,2836787
16,badc,0,2984072
16,badc,2,2836787
16,badc,4,2336952
16,badc,6,1712768
16,badc,8,1108578
16,badc,10,604201
16,badc,12,301528
16,badc,14,105865
16,badc,16,38442
16,bcad,-16,33831
16,bcad,-14,109702
16,bcad,-12,283034
16,bcad,-10,616069
16,bcad,-8,1072481
16,bcad,-6,1724506
16,bcad,-4,2296829
16,bcad,-2,2836428
16,bcad,0,2947684
16,bcad,2,2836428
16,bcad,4,2296829
16,bcad,6,1724506
16,bcad,8,1072481
16,bcad,10,616069
16,bcad,12,283034
16,bcad,14,109702
16,bcad,16,33831
16,bdca,-16,20069
16,bdca,-14,103822
16,bdca,-12,260765
16,bdca,-10,588461
16,bdca,-8,1049298
16,bdca,-6,1659630
16,bdca,-4,2288794
16,bdca,-2,2736709
16,bdca,0,2951240
16,bdca,2,2736709
16,bdca,4,2288794
16,bdca,6,1659630
16,bdca,8,1049298
16,bdca,10,588461
16,bdca,12,260765
16,bdca,14,103822
16,bdca,16,20069
16,cabd,-16,33831
16,cabd,-14,109702
16,cabd,-12,283034
16,cabd,-10,616069
16,cabd,-8,1072481
16,cabd,-6,1724506
16,cabd,-4,2296829
16,cabd,-2,2836428
16,cabd,0,2947684
16,cabd,2,2836428
16,cabd,4,2296829
16,cabd,6,1724506
16,cabd,8,1072481
16,cabd,10,616069
16,cabd,12,283034
16,cabd,14,109702
16,cabd,16,33831
16,cbda,-16,20069
16,cbda,-14,103822
16,cbda,-12,260765
16,cbda,-10,588461
16,cbda,-8,1049298
16,cbda,-6,1659630
16,cbda,-4,2288794
16,cbda,-2,2736709
16,cbda,0,2951240
16,cbda,2,2736709
16,cbda,4,2288794
16,cbda,6,1659630
16,cbda,8,1049298
16,cbda,10,588461
16,cbda,12,260765
16,cbda,14,103822
16,cbda,16,20069
16,cdab,-16,17993
16,cdab,-14,99396
16,cdab,-12,264763
16,cdab,-10,568686
16,cdab,-8,1057888
16,cdab,-6,1632268
16,cdab,-4,2282772
16,cdab,-2,2719992
16,cdab,0,2931812
16,cdab,2,2719992
16,cdab,4,2282772
16,cdab,6,1632268
16,cdab,8,1057888
16,cdab,10,568686
16,cdab,12,264763
16,cdab,14,99396
16,cdab,16,17993
16,dacb,-16,20069
16,dacb,-14,103822
16,dacb,-12,260765
16,dacb,-10,588461
16,dacb,-8,1049298
16,dacb,-6,1659630
16,dacb,-4,2288794
16,dacb,-2,2736709
16,dacb,0,2951240
16,dacb,2,2736709
16,dacb,4,2288794
16,dacb,6,1659630
16,dacb,8,1049298
16,dacb,10,588461
16,dacb,12,260765
16,dacb,14,103822
16,dacb,16,20069
16,dbac,-16,20069
16,dbac,-14,103822
16,dbac,-12,260765
16,dbac,-10,588461
16,dbac,-8,1049298
16,dbac,-6,1659630
16,dbac,-4,2288794
16,dbac,-2,2736709
16,dbac,0,2951240
16,dbac,2,2736709
16,dbac,4,2288794
16,dbac,6,1659630
16,dbac,8,1049298
16,dbac,10,588461
16,dbac,12,260765
16,dbac,14,103822
16,dbac,16,20069
16,dcba,-16,11940
16,dcba,-14,89947
16,dcba,-12,260671
16,dcba,-10,543811
16,dcba,-8,1044720
16,dcba,-6,1616165
16,dcba,-4,2234332
16,dcba,-2,2732504
16,dcba,0,2859552
16,dcba,2,2732504
16,dcba,4,2234332
16,dcba,6,1616165
16,dcba,8,1044720
16,dcba,10,543811
16,dcba,12,260671
16,dcba,14,89947
16,dcba,16,11940
