4,abcd,-4,12
4,abcd,-2,4
4,abcd,0,18
4,abcd,2,4
4,abcd,4,12
4,acdb,-4,5
4,acdb,-2,10
4,acdb,0,8
4,acdb,2,10
4,acdb,4,5
4,adbc,-4,5
4,adbc,-2,10
4,adbc,0,8
4,adbc,2,10
4,adbc,4,5
4,badc,-4,6
4,badc,-2,10
4,badc,0,8
4,badc,2,10
4,badc,4,6
4,bcad,-4,5
4,bcad,-2,10
4,bcad,0,8
4,bcad,2,10
4,bcad,4,5
4,bdca,-4,1
4,bdca,-2,5
4,bdca,0,8
4,bdca,2,5
4,bdca,4,1
4,cabd,-4,5
4,cabd,-2,10
4,cabd,0,8
4,cabd,2,10
4,cabd,4,5
4,cbda,-4,1
4,cbda,-2,5
4,cbda,0,8
4,cbda,2,5
4,cbda,4,1
4,cdab,-4,1
4,cdab,-2,4
4,cdab,0,6
4,cdab,2,4
4,cdab,4,1
4,dacb,-4,1
4,dacb,-2,5
4,dacb,0,8
4,dacb,2,5
4,dacb,4,1
4,dbac,-4,1
4,dbac,-2,5
4,dbac,0,8
4,dbac,2,5
4,dbac,4,1
